Name,ID,Ligand,Action,Value,Parameter,Uniprot,Class
GAL3receptor,6092,galanin(3-29)(rat/mouse),Agonist,<6.0,pKi,O60755,agonists
GAL3receptor,6094,galanin(10-29)(pig),Agonist,<6.0,pKi,O60755,agonists
GAL3receptor,6095,galanin(D-Trp2)(pig),Agonist,<6.0,pKi,O60755,agonists
GAL3receptor,6095,galanin(D-Trp2)(pig),Agonist,<6.0,pKi,O60755,agonists
GAL3receptor,6133,"(D-Thr6,D-Trp8,9)galanin(1-15)ol",Agonist,<6.0,pKi,O60755,agonists
GAL3receptor,6074,M1160,Agonist,<5.0,pKi,O60755,agonists
GAL3receptor,11417,spexin-1{Sp:Human},Agonist,6.2,pEC50,O60755,agonists
GAL3receptor,3596,galanin-likepeptide{Sp:Rat},Agonist,8.8,pIC50,O60755,agonists
GAL3receptor,3594,galanin-likepeptide{Sp:Human},Agonist,8.0,pIC50,O60755,agonists
GAL3receptor,6129,galanin{Sp:Pig},Fullagonist,7.9,pIC50,O60755,agonists
GAL3receptor,3592,galanin{Sp:Human},Fullagonist,7.1,pIC50,O60755,agonists
GAL3receptor,3593,"galanin{Sp:Mouse,Rat}",Fullagonist,7.0,pIC50,O60755,agonists
GAL3receptor,6123,alarin{Sp:Rat},Agonist,<6.0,pIC50,O60755,agonists
GAL3receptor,11418,[125I]spexin-1,Agonist,-,-,O60755,agonists
GAL3receptor,3897,M32,Antagonist,8.9,pKi,O60755,antagonists
GAL3receptor,3861,C7,Antagonist,8.4–9.1,pKi,O60755,antagonists
GAL3receptor,3898,M35,Antagonist,8.1–8.7,pKi,O60755,antagonists
GAL3receptor,6125,SNAP398299,Antagonist,8.3,pKi,O60755,antagonists
GAL3receptor,3897,M32,Antagonist,8.2,pKi,O60755,antagonists
GAL3receptor,3861,C7,Antagonist,8.1,pKi,O60755,antagonists
GAL3receptor,3898,M35,Antagonist,7.8–7.8,pKi,O60755,antagonists
GAL3receptor,6126,SNAP37889,Antagonist,7.8–7.8,pKi,O60755,antagonists
GAL3receptor,6127,GalR3ant,Antagonist,7.7–7.8,pKi,O60755,antagonists
GAL3receptor,6146,"[Ala6,D-Trp8]galanin-(1-15)-ol",Antagonist,7.8,pKi,O60755,antagonists
GAL3receptor,3896,M15,Antagonist,7.1–8.0,pKi,O60755,antagonists
GAL3receptor,3896,M15,Antagonist,7.4,pKi,O60755,antagonists
GAL3receptor,3899,M40,Antagonist,7.1–7.3,pKi,O60755,antagonists
GAL3receptor,3899,M40,Antagonist,6.5–7.3,pKi,O60755,antagonists
GAL3receptor,3900,M871,Antagonist,<5.0,pKi,O60755,antagonists
ghrelinreceptor,1094,[125I][His9]ghrelin(human),Fullagonist,9.4,pKd,Q92847,agonists
ghrelinreceptor,1096,[125I][Tyr4]ghrelin(human),Fullagonist,9.4,pKd,Q92847,agonists
ghrelinreceptor,1097,[35S]ibutamoren,Fullagonist,9.2,pKd,Q92847,agonists
ghrelinreceptor,1099,ghrelin{Sp:Human},Fullagonist,8.6–9.4,pKd,Q92847,agonists
ghrelinreceptor,1095,[125I]Tyr-Ala-hexarelin,Fullagonist,8.2,pKd,Q92847,agonists
ghrelinreceptor,1100,examorelin,Fullagonist,7.9,pKd,Q92847,agonists
ghrelinreceptor,1093,GHRP-6,Fullagonist,6.6–8.8,pKd,Q92847,agonists
ghrelinreceptor,5867,ibutamoren,Fullagonist,9.3,pKi,Q92847,agonists
ghrelinreceptor,1092,pralmorelin,Fullagonist,9.3,pKi,Q92847,agonists
ghrelinreceptor,10740,HM01,Agonist,8.9,pKi,Q92847,agonists
ghrelinreceptor,1093,GHRP-6,Fullagonist,8.8,pKi,Q92847,agonists
ghrelinreceptor,1094,[125I][His9]ghrelin(human),Fullagonist,8.4,pKi,Q92847,agonists
ghrelinreceptor,1099,ghrelin{Sp:Human},Fullagonist,7.8–8.1,pKi,Q92847,agonists
ghrelinreceptor,1098,[des-octanoyl]ghrelin{Sp:Human},Fullagonist,7.9,pKi,Q92847,agonists
ghrelinreceptor,5866,"SM-130,686",Partialagonist,9.5,pEC50,Q92847,agonists
ghrelinreceptor,5867,ibutamoren,Fullagonist,8.6–9.7,pEC50,Q92847,agonists
ghrelinreceptor,1093,GHRP-6,Fullagonist,8.3–9.1,pEC50,Q92847,agonists
ghrelinreceptor,1099,ghrelin{Sp:Human},Fullagonist,7.2–9.5,pEC50,Q92847,agonists
ghrelinreceptor,5868,"L-692,429",Agonist,7.3–7.6,pEC50,Q92847,agonists
ghrelinreceptor,5868,"L-692,429",Agonist,7.2,pEC50,Q92847,agonists
ghrelinreceptor,5869,wFw-Isn-NH2,Partialagonist,5.9–8.4,pEC50,Q92847,agonists
ghrelinreceptor,5866,"SM-130,686",Partialagonist,8.9,pIC50,Q92847,agonists
ghrelinreceptor,9745,macimorelin,Agonist,7.8,pIC50,Q92847,agonists
ghrelinreceptor,5870,GSK1614343,Antagonist,8.0,pKB,Q92847,antagonists
ghrelinreceptor,1102,"[D-Arg1,D-Phe5,D-Trp7,9,Leu11]substanceP",Antagonist,7.3,pKd,Q92847,antagonists
ghrelinreceptor,9060,PF-05190457,Antagonist,8.9,pKi,Q92847,antagonists
ghrelinreceptor,9060,PF-05190457,Antagonist,8.5,pKi,Q92847,antagonists
ghrelinreceptor,9060,PF-05190457,Antagonist,8.1,pKi,Q92847,antagonists
ghrelinreceptor,1101,BIM28163,Antagonist,8.1,pKi,Q92847,antagonists
ghrelinreceptor,3538,YIL781,Antagonist,7.8,pKi,Q92847,antagonists
ghrelinreceptor,5870,GSK1614343,Antagonist,8.4,pIC50,Q92847,antagonists
ghrelinreceptor,5872,JMV3008,Antagonist,8.3,pIC50,Q92847,antagonists
ghrelinreceptor,9734,liverenrichedantimicrobialpeptide2{Sp:Human},Antagonist,8.2,pIC50,Q92847,antagonists
ghrelinreceptor,5871,Abbott14c,Antagonist,8.1,pIC50,Q92847,antagonists
GnRH2receptor,1164,GnRHII{Sp:Human},Fullagonist,9.0,pIC50,Q96P88,agonists
GnRH2receptor,1162,"GnRHI{Sp:Human,Mouse,Rat}",Fullagonist,7.4,pIC50,Q96P88,agonists
GnRH2receptor,3916,trptorelix-1,Antagonist,-,-,Q96P88,antagonists
GPR55,729,2-arachidonoylglycerol,Agonist,8.5,pEC50,Q9Y2T6,agonists
GPR55,3622,N-palmitoylethanolamine,Agonist,8.4,pEC50,Q9Y2T6,agonists
GPR55,5558,JWH015,Agonist,8.4,pEC50,Q9Y2T6,agonists
GPR55,5525,O-1602,Agonist,7.9–8.9,pEC50,Q9Y2T6,agonists
GPR55,730,CP55940,Agonist,8.3,pEC50,Q9Y2T6,agonists
GPR55,5562,GSK494581A,Agonist,8.2,pEC50,Q9Y2T6,agonists
GPR55,5561,GSK575594A,Agonist,8.2,pEC50,Q9Y2T6,agonists
GPR55,2424,Δ9-tetrahydrocannabinol,Agonist,8.1,pEC50,Q9Y2T6,agonists
GPR55,5545,2-arachidonylglycerylether,Agonist,8.0,pEC50,Q9Y2T6,agonists
GPR55,5554,O-arachidonoylethanolamine,Agonist,7.9,pEC50,Q9Y2T6,agonists
GPR55,2364,anandamide,Agonist,7.7,pEC50,Q9Y2T6,agonists
GPR55,731,HU-210,Agonist,7.6,pEC50,Q9Y2T6,agonists
GPR55,5526,abnormalcannabidiol,Agonist,5.5–8.6,pEC50,Q9Y2T6,agonists
GPR55,5563,CID1792197,Agonist,6.9–7.0,pEC50,Q9Y2T6,agonists
GPR55,5564,CID1172084,Agonist,6.7–6.8,pEC50,Q9Y2T6,agonists
GPR55,10543,CLUL1(52-77){Sp:Human},Agonist,6.7,pEC50,Q9Y2T6,agonists
GPR55,10541,MSMB(91-114){Sp:Human},Agonist,6.7,pEC50,Q9Y2T6,agonists
GPR55,5565,CID2440433,Agonist,6.6–6.6,pEC50,Q9Y2T6,agonists
GPR55,4028,lysophosphatidylinositol,Agonist,5.5–7.3,pEC50,Q9Y2T6,agonists
GPR55,2661,N-oleoylethanolamide,Agonist,6.3–6.5,pEC50,Q9Y2T6,agonists
GPR55,3317,AM251,Agonist,5.0–7.4,pEC50,Q9Y2T6,agonists
GPR55,10542,SPAG11B(61-103){Sp:Human},Agonist,5.7,pEC50,Q9Y2T6,agonists
GPR55,10540,Chgb(511-532){Sp:Rat},Agonist,5.6,pEC50,Q9Y2T6,agonists
GPR55,10539,Hs,5.5,pEC50,18,Q9Y2T6,agonists
GPR55,5568,Hs,8.3,pIC50,11,Q9Y2T6,agonists
GPR55,734,Hs,-,-,60,Q9Y2T6,agonists
GPR55,745,Hs,-,-,60,Q9Y2T6,agonists
GPR55,5560,Hs,-,-,15,Q9Y2T6,agonists
GPR55,10345,Hs,-,-,5,Q9Y2T6,agonists
GPR55,6577,Hs,7.3,pA2,34,Q9Y2T6,antagonists
GPR55,743,Hs,5.3–6.6,pEC50,"11,21",Q9Y2T6,antagonists
GPR55,741,Hs,7.9–8.5,pIC50,"21,60",Q9Y2T6,antagonists
GPR55,5570,Hs,6.8,pIC50,11,Q9Y2T6,antagonists
GPR55,9967,Hs,6.7,pIC50,22,Q9Y2T6,antagonists
GPR55,4150,Hs,6.3–6.5,pIC50,"54,60",Q9Y2T6,antagonists
GPER,1012,[3H]17β-estradiol,Fullagonist,8.5–8.6,pKd,Q99527,agonists
GPER,1013,17β-estradiol,Fullagonist,8.2–8.5,pKi,Q99527,agonists
GPER,1014,G-1,Fullagonist,8.0,pKi,Q99527,agonists
GPER,1015,fulvestrant,Fullagonist,7.0,pKi,Q99527,agonists
GPER,2820,raloxifene,Fullagonist,7.0,pKi,Q99527,agonists
GPER,1016,tamoxifen,Fullagonist,6.0,pKi,Q99527,agonists
GPER,2817,4-hydroxytamoxifen,Agonist,-,-,Q99527,agonists
GPER,6480,G36,Antagonist,6.8–6.9,pIC50,Q99527,antagonists
GPER,3320,G15,Antagonist,6.7,pIC50,Q99527,antagonists
H1receptor,1203,dimethylhistaprodifen,Fullagonist,6.4,pKi,P35367,agonists
H1receptor,1205,methylhistaprodifen,Fullagonist,6.4,pKi,P35367,agonists
H1receptor,8983,ST-1006,Agonist,<6.0,pKi,P35367,agonists
H1receptor,1196,2-(3-iodophenyl)histamine,Fullagonist,5.8,pKi,P35367,agonists
H1receptor,1194,2-(3-bromophenyl)histamine,Fullagonist,5.7,pKi,P35367,agonists
H1receptor,1195,2-(3-chlorophenyl)histamine,Fullagonist,5.7,pKi,P35367,agonists
H1receptor,4026,histaprodifen,Fullagonist,5.7,pKi,P35367,agonists
H1receptor,1193,2-(2-thiazolyl)ethanamine,Partialagonist,5.3,pKi,P35367,agonists
H1receptor,1204,histamine,Fullagonist,4.7–5.9,pKi,P35367,agonists
H1receptor,1202,UR-PG55B,Fullagonist,5.2,pKi,P35367,agonists
H1receptor,1198,UR-PG131A,Fullagonist,4.7,pKi,P35367,agonists
H1receptor,1201,UR-PG153,Fullagonist,4.7,pKi,P35367,agonists
H1receptor,1199,oxo-arpromidine,Fullagonist,4.5,pKi,P35367,agonists
H1receptor,1200,UR-PG146,Fullagonist,4.4,pKi,P35367,agonists
H1receptor,1197,2-pyridylethylamine,Fullagonist,3.7,pKi,P35367,agonists
H1receptor,7427,vilazodone,Agonist,6.5,pIC50,P35367,agonists
H1receptor,3958,[11C]doxepin,Antagonist,9.0,pKd,P35367,antagonists
H1receptor,1220,[3H]pyrilamine,Inverseagonist,8.4–9.1,pKd,P35367,antagonists
H1receptor,7318,tripelennamine,Antagonist,8.0,pKd,P35367,antagonists
H1receptor,6063,clemastine,Antagonist,10.3,pKi,P35367,antagonists
H1receptor,277,cyproheptadine,Antagonist,10.2,pKi,P35367,antagonists
H1receptor,22,asenapine,Antagonist,9.8,pKi,P35367,antagonists
H1receptor,1225,doxepin,Antagonist,9.5–10.0,pKi,P35367,antagonists
H1receptor,7282,promethazine,Antagonist,9.6,pKi,P35367,antagonists
H1receptor,200,amitriptyline,Antagonist,9.3,pKi,P35367,antagonists
H1receptor,38,clozapine,Antagonist,8.8–9.6,pKi,P35367,antagonists
H1receptor,103,zotepine,Antagonist,9.2,pKi,P35367,antagonists
H1receptor,7237,alimemazine,Antagonist,9.1,pKi,P35367,antagonists
H1receptor,7157,desloratadine,Antagonist,9.0,pKi,P35367,antagonists
H1receptor,47,olanzapine,Antagonist,8.7–9.2,pKi,P35367,antagonists
H1receptor,7121,azelastine,Antagonist,8.9,pKi,P35367,antagonists
H1receptor,1227,mepyramine,Inverseagonist,8.7–9.0,pKi,P35367,antagonists
H1receptor,1228,triprolidine,Antagonist,8.5–9.0,pKi,P35367,antagonists
H1receptor,1212,(-)-trans-H2-PAT,Antagonist,8.6–8.8,pKi,P35367,antagonists
H1receptor,7199,hydroxyzine,Antagonist,8.7,pKi,P35367,antagonists
H1receptor,7206,ketotifen,Antagonist,8.6,pKi,P35367,antagonists
H1receptor,10102,mizolastine,Antagonist,8.6,pKi,P35367,antagonists
H1receptor,2603,astemizole,Antagonist,8.5,pKi,P35367,antagonists
H1receptor,1207,(±)-trans-H2-PAT,Antagonist,8.4–8.6,pKi,P35367,antagonists
H1receptor,1214,(R)-cetirizine,Inverseagonist,8.5,pKi,P35367,antagonists
H1receptor,1210,(+)-chlorpheniramine,Antagonist,8.3–8.6,pKi,P35367,antagonists
H1receptor,212,thiothixene,Antagonist,8.4,pKi,P35367,antagonists
H1receptor,7549,dosulepin,Antagonist,8.4,pKi,P35367,antagonists
H1receptor,50,quetiapine,Antagonist,8.0–8.7,pKi,P35367,antagonists
H1receptor,7151,cyclizine,Antagonist,8.4,pKi,P35367,antagonists
H1receptor,83,chlorpromazine,Antagonist,8.2,pKi,P35367,antagonists
H1receptor,205,loxapine,Antagonist,8.2,pKi,P35367,antagonists
H1receptor,1222,cetirizine,Inverseagonist,8.2,pKi,P35367,antagonists
H1receptor,6976,chlorpheniramine,Antagonist,8.1,pKi,P35367,antagonists
H1receptor,209,perphenazine,Antagonist,8.1,pKi,P35367,antagonists
H1receptor,1206,(±)-cis-H2-PAT,Antagonist,7.8–8.2,pKi,P35367,antagonists
H1receptor,85,fluspirilene,Antagonist,7.9,pKi,P35367,antagonists
H1receptor,1224,diphenhydramine,Antagonist,7.9,pKi,P35367,antagonists
H1receptor,96,risperidone,Antagonist,7.6–7.8,pKi,P35367,antagonists
H1receptor,100,thioridazine,Antagonist,7.7,pKi,P35367,antagonists
H1receptor,204,fluphenazine,Antagonist,7.7,pKi,P35367,antagonists
H1receptor,59,ziprasidone,Antagonist,7.4–7.8,pKi,P35367,antagonists
H1receptor,4819,fexofenadine,Antagonist,7.6,pKi,P35367,antagonists
H1receptor,34,aripiprazole,Antagonist,7.5,pKi,P35367,antagonists
H1receptor,67,9-OH-risperidone,Antagonist,7.5,pKi,P35367,antagonists
H1receptor,7679,AZD3778,Antagonist,7.5,pKi,P35367,antagonists
H1receptor,1209,(+)-trans-H2-PAT,Antagonist,7.4–7.5,pKi,P35367,antagonists
H1receptor,7216,loratadine,Antagonist,7.4,pKi,P35367,antagonists
H1receptor,2608,terfenadine,Antagonist,7.4,pKi,P35367,antagonists
H1receptor,214,trifluoperazine,Antagonist,7.2,pKi,P35367,antagonists
H1receptor,11579,bilastine,Antagonist,7.2,pKi,P35367,antagonists
H1receptor,10104,(S)-dimetindene,Antagonist,7.2,pKi,P35367,antagonists
H1receptor,10103,rupatadine,Antagonist,7.0,pKi,P35367,antagonists
H1receptor,98,sertindole,Antagonist,6.9,pKi,P35367,antagonists
H1receptor,1208,(+)-cis-H2-PAT,Antagonist,6.9,pKi,P35367,antagonists
H1receptor,1215,(S)-cetirizine,Inverseagonist,6.7,pKi,P35367,antagonists
H1receptor,1219,BU-E47,Antagonist,6.6,pKi,P35367,antagonists
H1receptor,1213,(-)-chlorpheniramine,Antagonist,6.4–6.7,pKi,P35367,antagonists
H1receptor,1221,arpromidine,Antagonist,6.5,pKi,P35367,antagonists
H1receptor,90,pimozide,Antagonist,6.2,pKi,P35367,antagonists
H1receptor,8984,JNJ-39758979,Antagonist,<6.0,pKi,P35367,antagonists
H1receptor,86,haloperidol,Antagonist,5.7–6.1,pKi,P35367,antagonists
H1receptor,1218,ABT-239,Inverseagonist,5.8,pKi,P35367,antagonists
H1receptor,8924,pitolisant,Antagonist,5.8,pKi,P35367,antagonists
H1receptor,207,molindone,Antagonist,5.7,pKi,P35367,antagonists
H1receptor,92,pipamperone,Antagonist,5.6,pKi,P35367,antagonists
H1receptor,1217,A-349821,Inverseagonist,5.6,pKi,P35367,antagonists
H1receptor,1223,clobenpropit,Antagonist,5.6,pKi,P35367,antagonists
H1receptor,1216,A-317920,Antagonist,5.4,pKi,P35367,antagonists
H1receptor,1226,impromidine,Antagonist,5.2,pKi,P35367,antagonists
H1receptor,1265,ciproxifan,Antagonist,<5.0,pKi,P35367,antagonists
H1receptor,7346,MK-0249,Antagonist,<5.0,pKi,P35367,antagonists
H1receptor,8981,conessine,Antagonist,<5.0,pKi,P35367,antagonists
H1receptor,8982,INCB-38579,Antagonist,<5.0,pKi,P35367,antagonists
H1receptor,10103,rupatadine,Antagonist,8.4,pIC50,P35367,antagonists
H1receptor,7176,epinastine,Antagonist,7.6,pIC50,P35367,antagonists
H1receptor,7318,tripelennamine,Antagonist,7.4,pIC50,P35367,antagonists
H1receptor,10102,mizolastine,Antagonist,7.3,pIC50,P35367,antagonists
H1receptor,3957,[11C]pyrilamine,Inverseagonist,-,-,P35367,antagonists
H2receptor,1226,impromidine,Fullagonist,7.2,pKi,P25021,agonists
H2receptor,1221,arpromidine,Fullagonist,6.3–8.0,pKi,P25021,agonists
H2receptor,1199,oxo-arpromidine,Fullagonist,7.0,pKi,P25021,agonists
H2receptor,1200,UR-PG146,Fullagonist,6.0,pKi,P25021,agonists
H2receptor,8983,ST-1006,Agonist,<6.0,pKi,P25021,agonists
H2receptor,1204,histamine,Fullagonist,3.8,pKi,P25021,agonists
H2receptor,4025,amthamine,Fullagonist,6.4,pEC50,P25021,agonists
H2receptor,1229,burimamide,Fullagonist,5.6–5.7,pEC50,P25021,agonists
H2receptor,1230,[125I]iodoaminopotentidine,Antagonist,8.7,pKd,P25021,antagonists
H2receptor,3959,[3H]tiotidine,Antagonist,7.7–8.7,pKd,P25021,antagonists
H2receptor,1232,iodoaminopotentidine,Antagonist,9.2,pKi,P25021,antagonists
H2receptor,1235,tiotidine,Antagonist,7.5,pKi,P25021,antagonists
H2receptor,1234,ranitidine,Antagonist,7.1,pKi,P25021,antagonists
H2receptor,1231,cimetidine,Antagonist,6.8,pKi,P25021,antagonists
H2receptor,1234,ranitidine,Antagonist,6.2,pKi,P25021,antagonists
H2receptor,8984,JNJ-39758979,Antagonist,<6.0,pKi,P25021,antagonists
H2receptor,1231,cimetidine,Antagonist,5.9,pKi,P25021,antagonists
H2receptor,1233,metiamide,Antagonist,5.8,pKi,P25021,antagonists
H2receptor,1229,burimamide,Antagonist,5.5,pKi,P25021,antagonists
H2receptor,8982,INCB-38579,Antagonist,<5.3,pKi,P25021,antagonists
H2receptor,1218,ABT-239,Inverseagonist,5.2,pKi,P25021,antagonists
H2receptor,1223,clobenpropit,Antagonist,5.2,pKi,P25021,antagonists
H2receptor,1265,ciproxifan,Antagonist,<5.0,pKi,P25021,antagonists
H2receptor,7346,MK-0249,Antagonist,<5.0,pKi,P25021,antagonists
H2receptor,8981,conessine,Antagonist,<5.0,pKi,P25021,antagonists
H2receptor,8924,pitolisant,Antagonist,5.0,pKi,P25021,antagonists
H2receptor,7074,famotidine,Antagonist,-,-,P25021,antagonists
H3receptor,1237,[3H](R)-α-methylhistamine,Fullagonist,9.2,pKd,Q9Y5N1,agonists
H3receptor,1241,N-[3H]methylhistamine,Fullagonist,9.1,pKd,Q9Y5N1,agonists
H3receptor,1241,N-[3H]methylhistamine,Fullagonist,9.1,pKd,Q9Y5N1,agonists
H3receptor,1240,N-[3H]α-methylhistamine,Fullagonist,9.0,pKd,Q9Y5N1,agonists
H3receptor,1247,[3H]histamine,Fullagonist,8.0,pKd,Q9Y5N1,agonists
H3receptor,1253,iodoproxyfan,Fullagonist,10.0,pKi,Q9Y5N1,agonists
H3receptor,1251,immepip,Fullagonist,9.8,pKi,Q9Y5N1,agonists
H3receptor,10736,GSK-189254,Inverseagonist,9.7,pKi,Q9Y5N1,agonists
H3receptor,1253,iodoproxyfan,Fullagonist,9.6,pKi,Q9Y5N1,agonists
H3receptor,1244,cipralisant,Fullagonist,9.5,pKi,Q9Y5N1,agonists
H3receptor,1250,imetit,Fullagonist,9.0–9.7,pKi,Q9Y5N1,agonists
H3receptor,1250,imetit,Fullagonist,8.8–9.7,pKi,Q9Y5N1,agonists
H3receptor,1250,imetit,Fullagonist,8.8–9.7,pKi,Q9Y5N1,agonists
H3receptor,1251,immepip,Fullagonist,8.8–9.7,pKi,Q9Y5N1,agonists
H3receptor,4024,immethridine,Fullagonist,9.1,pKi,Q9Y5N1,agonists
H3receptor,1239,N-α-methylhistamine,Fullagonist,9.0,pKi,Q9Y5N1,agonists
H3receptor,1254,methimepip,Fullagonist,9.0,pKi,Q9Y5N1,agonists
H3receptor,1242,N-methylhistamine,Fullagonist,8.6–9.3,pKi,Q9Y5N1,agonists
H3receptor,1251,immepip,Fullagonist,8.8–8.9,pKi,Q9Y5N1,agonists
H3receptor,1242,N-methylhistamine,Fullagonist,8.8,pKi,Q9Y5N1,agonists
H3receptor,1236,(R)-α-methylhistamine,Fullagonist,8.4–9.2,pKi,Q9Y5N1,agonists
H3receptor,7346,MK-0249,Inverseagonist,8.8,pKi,Q9Y5N1,agonists
H3receptor,1243,GR175737,Partialagonist,8.6,pKi,Q9Y5N1,agonists
H3receptor,1244,cipralisant,Fullagonist,8.6,pKi,Q9Y5N1,agonists
H3receptor,1246,VUF8328,Partialagonist,8.5,pKi,Q9Y5N1,agonists
H3receptor,1236,(R)-α-methylhistamine,Fullagonist,8.4,pKi,Q9Y5N1,agonists
H3receptor,1249,imbutamine,Fullagonist,8.4,pKi,Q9Y5N1,agonists
H3receptor,9872,compound3a[PMID:18606542],Inverseagonist,8.4,pKi,Q9Y5N1,agonists
H3receptor,1236,(R)-α-methylhistamine,Fullagonist,8.0–8.7,pKi,Q9Y5N1,agonists
H3receptor,1255,proxyfan,Fullagonist,8.2–8.5,pKi,Q9Y5N1,agonists
H3receptor,1243,GR175737,Partialagonist,8.3,pKi,Q9Y5N1,agonists
H3receptor,1252,impentamine,Fullagonist,8.3,pKi,Q9Y5N1,agonists
H3receptor,1255,proxyfan,Fullagonist,8.3,pKi,Q9Y5N1,agonists
H3receptor,1255,proxyfan,Fullagonist,8.0–8.5,pKi,Q9Y5N1,agonists
H3receptor,10232,SUVN-G3031,Inverseagonist,8.1,pKi,Q9Y5N1,agonists
H3receptor,1204,histamine,Fullagonist,7.8–8.3,pKi,Q9Y5N1,agonists
H3receptor,1245,VUF5207,Fullagonist,7.8,pKi,Q9Y5N1,agonists
H3receptor,1238,(S)-α-methylhistamine,Fullagonist,7.6,pKi,Q9Y5N1,agonists
H3receptor,1204,histamine,Fullagonist,7.2–7.9,pKi,Q9Y5N1,agonists
H3receptor,1204,histamine,Fullagonist,7.1–7.8,pKi,Q9Y5N1,agonists
H3receptor,1226,impromidine,Partialagonist,7.2,pKi,Q9Y5N1,agonists
H3receptor,1238,(S)-α-methylhistamine,Fullagonist,6.6,pKi,Q9Y5N1,agonists
H3receptor,8983,ST-1006,Agonist,6.3,pKi,Q9Y5N1,agonists
H3receptor,1248,dimaprit,Fullagonist,6.1,pKi,Q9Y5N1,agonists
H3receptor,1264,[123I]iodoproxyfan,Antagonist,10.3,pKd,Q9Y5N1,antagonists
H3receptor,1264,[123I]iodoproxyfan,Antagonist,10.2,pKd,Q9Y5N1,antagonists
H3receptor,3960,[125I]iodophenpropit,Antagonist,9.2,pKd,Q9Y5N1,antagonists
H3receptor,9103,GSK334429,Antagonist,9.5–9.9,pKi,Q9Y5N1,antagonists
H3receptor,1223,clobenpropit,Antagonist,9.5,pKi,Q9Y5N1,antagonists
H3receptor,1217,A-349821,Inverseagonist,9.4,pKi,Q9Y5N1,antagonists
H3receptor,1218,ABT-239,Inverseagonist,9.4,pKi,Q9Y5N1,antagonists
H3receptor,1223,clobenpropit,Antagonist,8.9–9.8,pKi,Q9Y5N1,antagonists
H3receptor,1265,ciproxifan,Antagonist,9.1–9.4,pKi,Q9Y5N1,antagonists
H3receptor,1216,A-317920,Antagonist,9.2,pKi,Q9Y5N1,antagonists
H3receptor,1256,JNJ-5207852,Antagonist,9.2,pKi,Q9Y5N1,antagonists
H3receptor,1266,iodophenpropit,Antagonist,8.8–9.1,pKi,Q9Y5N1,antagonists
H3receptor,1223,clobenpropit,Antagonist,8.4–9.4,pKi,Q9Y5N1,antagonists
H3receptor,1218,ABT-239,Inverseagonist,8.9,pKi,Q9Y5N1,antagonists
H3receptor,1265,ciproxifan,Antagonist,8.4–9.3,pKi,Q9Y5N1,antagonists
H3receptor,1217,A-349821,Inverseagonist,8.8,pKi,Q9Y5N1,antagonists
H3receptor,11293,enerisant,Inverseagonist,8.8,pKi,Q9Y5N1,antagonists
H3receptor,1267,thioperamide,Antagonist,8.6–8.8,pKi,Q9Y5N1,antagonists
H3receptor,1259,FUB349,Antagonist,8.7,pKi,Q9Y5N1,antagonists
H3receptor,9058,PF-03654746,Antagonist,8.6,pKi,Q9Y5N1,antagonists
H3receptor,1255,proxyfan,Antagonist,8.6,pKi,Q9Y5N1,antagonists
H3receptor,1258,A-304121,Antagonist,8.6,pKi,Q9Y5N1,antagonists
H3receptor,1255,proxyfan,Antagonist,8.5,pKi,Q9Y5N1,antagonists
H3receptor,4023,A331440,Antagonist,8.5,pKi,Q9Y5N1,antagonists
H3receptor,1266,iodophenpropit,Antagonist,8.2–8.7,pKi,Q9Y5N1,antagonists
H3receptor,8924,pitolisant,Antagonist,8.1–8.6,pKi,Q9Y5N1,antagonists
H3receptor,1252,impentamine,Antagonist,8.3,pKi,Q9Y5N1,antagonists
H3receptor,1252,impentamine,Antagonist,8.3,pKi,Q9Y5N1,antagonists
H3receptor,8981,conessine,Antagonist,8.3,pKi,Q9Y5N1,antagonists
H3receptor,1267,thioperamide,Antagonist,7.7–8.8,pKi,Q9Y5N1,antagonists
H3receptor,7346,MK-0249,Antagonist,8.2,pKi,Q9Y5N1,antagonists
H3receptor,11293,enerisant,Inverseagonist,8.1,pKi,Q9Y5N1,antagonists
H3receptor,1259,FUB349,Antagonist,7.9,pKi,Q9Y5N1,antagonists
H3receptor,1263,VUF4904,Antagonist,7.9,pKi,Q9Y5N1,antagonists
H3receptor,9874,VUF14862,Antagonist,7.7,pKi,Q9Y5N1,antagonists
H3receptor,1259,FUB349,Antagonist,7.6–7.8,pKi,Q9Y5N1,antagonists
H3receptor,1261,GT2394,Antagonist,7.7,pKi,Q9Y5N1,antagonists
H3receptor,1257,UCL-2138,Antagonist,7.6,pKi,Q9Y5N1,antagonists
H3receptor,9058,PF-03654746,Antagonist,7.4,pKi,Q9Y5N1,antagonists
H3receptor,1267,thioperamide,Antagonist,7.1–7.7,pKi,Q9Y5N1,antagonists
H3receptor,9873,VUF14738,Antagonist,7.3,pKi,Q9Y5N1,antagonists
H3receptor,1229,burimamide,Antagonist,7.3,pKi,Q9Y5N1,antagonists
H3receptor,1262,JB98064,Antagonist,7.3,pKi,Q9Y5N1,antagonists
H3receptor,1229,burimamide,Antagonist,7.1,pKi,Q9Y5N1,antagonists
H3receptor,1216,A-317920,Antagonist,7.0,pKi,Q9Y5N1,antagonists
H3receptor,1262,JB98064,Antagonist,7.0,pKi,Q9Y5N1,antagonists
H3receptor,1265,ciproxifan,Antagonist,6.7–7.3,pKi,Q9Y5N1,antagonists
H3receptor,8985,adriforant,Antagonist,6.7,pKi,Q9Y5N1,antagonists
